query_id,project_id,dataset_id,table_id,run_date,bytes_processed,used_partition_filter,user_email
job_000889,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,79365437124,True,martinsean@empresa.com
job_000890,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,70616996312,True,keith81@empresa.com
job_000891,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,75925592941,True,smithvictoria@empresa.com
job_000892,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-18,5565527740,True,tmiller@empresa.com
job_000893,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,79590271269,True,tina94@empresa.com
job_000894,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,37956815744,True,brewersummer@empresa.com
job_000895,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-12,16619221861,True,ilopez@empresa.com
job_000896,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-14,32877670028,True,alan14@empresa.com
job_000897,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-04,7761142465,True,denise12@empresa.com
job_000898,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,26409417120,True,johnsonrandall@empresa.com
job_000899,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,37079879102,True,kennethlopez@empresa.com
job_000900,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-14,14654637671,True,curtishiggins@empresa.com
job_000901,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,34593014862,True,julia56@empresa.com
job_000902,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,26446244118,True,deborahkelly@empresa.com
job_000903,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-01,18307438581,True,miguelarnold@empresa.com
job_000904,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,52940488903,True,mary43@empresa.com
job_000905,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,29346849594,True,williamsashley@empresa.com
job_000906,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,44846789352,True,nstein@empresa.com
job_000907,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-12,70176652004,True,uhenderson@empresa.com
job_000908,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-26,5922410653,True,wendymorrison@empresa.com
job_000909,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-04,79122077166,True,thomasjeremy@empresa.com
job_000910,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,56609164636,True,scottbooker@empresa.com
job_000911,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,13105825185,True,wernermelissa@empresa.com
job_000912,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-14,64116553027,True,ulee@empresa.com
job_000913,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,77839984029,True,aaron98@empresa.com
job_000914,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,37751158800,True,ethomas@empresa.com
job_000915,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,39946449657,True,robertsonrobert@empresa.com
job_000916,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-01,29093863946,True,bryan02@empresa.com
job_000917,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,34609926757,True,nicholassmith@empresa.com
job_000918,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,9881981438,True,ashley71@empresa.com
job_000919,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,33660418081,True,zachary68@empresa.com
job_000920,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-07-01,70504118966,True,terrinixon@empresa.com
job_000921,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,34712418334,True,shepherdbrian@empresa.com
job_000922,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-22,74906940316,True,chelsea49@empresa.com
job_000923,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,41102360083,True,ecisneros@empresa.com
job_000924,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-01,15928039947,True,kevincooper@empresa.com
job_000925,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-01,26444324580,True,charlesjeffrey@empresa.com
job_000926,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-25,50322399338,True,jvazquez@empresa.com
job_000927,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-30,18789721109,True,angela65@empresa.com
job_000928,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,27180700548,True,annettesanders@empresa.com
job_000929,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-07,65660040644,True,pereztanya@empresa.com
job_000930,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-07-01,81714403501,True,amyrodriguez@empresa.com
job_000931,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,79514307932,True,debra38@empresa.com
job_000932,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,80531233197,True,jenna38@empresa.com
job_000933,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-09,75824702607,True,kperez@empresa.com
job_000934,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-21,50197021756,True,fitzgeraldregina@empresa.com
job_000935,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,46851849604,True,yorkerin@empresa.com
job_000936,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,45569377681,True,gtaylor@empresa.com
job_000937,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,29302517005,True,simssusan@empresa.com
job_000938,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,29613037323,True,stevensgina@empresa.com
job_000939,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-30,81192576618,True,tammylee@empresa.com
job_000940,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-07,80461082426,True,ihampton@empresa.com
job_000941,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-26,74917323985,True,kimberly06@empresa.com
job_000942,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,30311221998,True,brandonwilliams@empresa.com
job_000943,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,58517914034,True,stevemartinez@empresa.com
job_000944,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,35364953559,True,ronaldoneal@empresa.com
job_000945,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-01,14010027419,True,annalowery@empresa.com
job_000946,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-02,40426770634,True,gary50@empresa.com
job_000947,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-05,17715491145,True,david58@empresa.com
job_000948,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,17107251264,True,jennifer09@empresa.com
job_000949,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-07,56938414900,True,cory85@empresa.com
job_000950,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-04,64076716191,True,johnsonrenee@empresa.com
job_000951,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-23,61313539786,True,jonathanlee@empresa.com
job_000952,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,27767583572,True,lsmith@empresa.com
job_000953,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,40381326264,True,bwilson@empresa.com
job_000954,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-07-01,69865328078,True,zrodriguez@empresa.com
job_000955,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,52307330579,True,jacob84@empresa.com
job_000956,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,24248199834,True,lhuff@empresa.com
job_000957,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,12753645552,True,amanda47@empresa.com
job_000958,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-12,37493562560,True,johnsonvirginia@empresa.com
job_000959,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-06,77951255238,True,cshaw@empresa.com
job_000960,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-26,80865337644,True,joneschristine@empresa.com
job_000961,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-11,14429423942,True,kcameron@empresa.com
job_000962,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,78758323146,True,nlong@empresa.com
job_000963,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,36495896754,True,wardallison@empresa.com
job_000964,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-16,32565394396,True,patricia99@empresa.com
job_000965,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-26,16430664684,True,lewislori@empresa.com
job_000966,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-08,57568036456,True,drivera@empresa.com
job_000967,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,21876667516,True,upineda@empresa.com
job_000968,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,37530451375,True,rogerstimothy@empresa.com
job_000969,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,909470751571,False,andrewstevens@empresa.com
job_000970,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,36785509438,True,mccoyjessica@empresa.com
job_000971,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,66624573799,True,josephnelson@empresa.com
job_000972,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-10,70784798456,True,michael98@empresa.com
job_000973,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,71666391997,True,victoriajohnson@empresa.com
job_000974,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,75472204955,True,brennankim@empresa.com
job_000975,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-03,81067656138,True,coxjuan@empresa.com
job_000976,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-02,73933899348,True,moniquemcmillan@empresa.com
job_000977,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-27,73687241434,True,torreskathryn@empresa.com
job_000978,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-19,26727544267,True,william35@empresa.com
job_000979,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-29,52518707087,True,tcook@empresa.com
job_000980,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-15,21878921163,True,emily78@empresa.com
job_000981,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-24,33349079736,True,patricia35@empresa.com
job_000982,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-13,67946495792,True,dereksmith@empresa.com
job_000983,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-20,891774061922,False,zsullivan@empresa.com
job_000984,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-28,30643065285,True,sarah91@empresa.com
job_000985,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-07-01,64964705169,True,kevinparker@empresa.com
job_000986,empresa-dw-prod,marketing_analytics,blood_himself_128,2026-06-17,9836134885,True,charles39@empresa.com
job_000988,empresa-dw-prod,finance_reporting,positive_agree_129,2026-06-30,35538813,True,richardskevin@empresa.com
job_000989,empresa-dw-prod,finance_reporting,positive_agree_129,2026-06-28,14342443,True,vanessa56@empresa.com
job_000990,empresa-dw-prod,finance_reporting,positive_agree_129,2026-06-02,15808693,True,robersonluis@empresa.com
job_000992,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-25,10909598687,True,joshuascott@empresa.com
job_000993,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-13,1018620851,True,blakecourtney@empresa.com
job_000994,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-07,9199327798,True,janetrobinson@empresa.com
job_000995,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-23,1360047672,True,mwest@empresa.com
job_000996,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-11,1637496667,True,michelle13@empresa.com
job_000997,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-28,6067793308,True,jessicamccarty@empresa.com
job_000998,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-13,7688917943,True,millerlisa@empresa.com
job_000999,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-03,9130072060,True,jennifer03@empresa.com
job_001000,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-01,7595761369,True,amanda05@empresa.com
job_001001,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-23,5709129779,True,lewismark@empresa.com
job_001002,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-27,10860105727,True,banksrichard@empresa.com
job_001003,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-03,5465648957,True,greg60@empresa.com
job_001004,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-21,1871947964,True,simsmatthew@empresa.com
job_001005,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-26,2735074486,True,zhuerta@empresa.com
job_001006,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-08,872256323,True,shelby00@empresa.com
job_001007,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-07,8077104524,True,anne50@empresa.com
job_001008,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-25,2808103537,True,umendez@empresa.com
job_001009,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-07,10900276162,True,eric02@empresa.com
job_001010,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-08,939185471,True,douglaswang@empresa.com
job_001011,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-08,8242498771,True,howardmichael@empresa.com
job_001012,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-29,5080473480,True,amanda98@empresa.com
job_001013,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-05,8268432984,True,dianeguzman@empresa.com
job_001014,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-11,6546577663,True,jerry94@empresa.com
job_001015,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-11,7327388875,True,xhines@empresa.com
job_001016,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-20,1162789581,True,denise87@empresa.com
job_001017,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-26,5113016753,True,michael84@empresa.com
job_001018,empresa-dw-prod,clinical_ops,avoid_two_130,2026-07-01,5469872925,True,johnnygrant@empresa.com
job_001019,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-28,9695759319,True,rioskim@empresa.com
job_001020,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-20,5639781244,True,edward36@empresa.com
job_001021,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-29,9031305890,True,gilescolleen@empresa.com
job_001022,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-16,10934376159,True,brownwarren@empresa.com
job_001023,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-04,6605944105,True,jonathonobrien@empresa.com
job_001024,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-15,4408446616,True,rebeccapitts@empresa.com
job_001025,empresa-dw-prod,clinical_ops,avoid_two_130,2026-06-10,135968318917,False,allisonbell@empresa.com
job_001027,empresa-dw-prod,clinical_ops,despite_positive_131,2026-06-18,234153573,True,scottheath@empresa.com
job_001029,empresa-dw-prod,finance_reporting,however_church_132,2026-06-27,25960190717,False,daisycooper@empresa.com
job_001031,empresa-dw-prod,logistics,protect_entire_133,2026-07-01,967834894,True,ustevens@empresa.com
job_001032,empresa-dw-prod,logistics,protect_entire_133,2026-06-29,102305446,True,rodriguezjessica@empresa.com
job_001033,empresa-dw-prod,logistics,protect_entire_133,2026-06-03,912642664,True,romanrobin@empresa.com
job_001034,empresa-dw-prod,logistics,protect_entire_133,2026-06-04,643378632,True,brian96@empresa.com
job_001035,empresa-dw-prod,logistics,protect_entire_133,2026-06-03,777733761,True,ymeadows@empresa.com
job_001037,empresa-dw-prod,logistics,hand_play_134,2026-06-20,421164772,True,anthonysmith@empresa.com
job_001038,empresa-dw-prod,logistics,hand_play_134,2026-06-13,2495846556,True,wallen@empresa.com
job_001039,empresa-dw-prod,logistics,hand_play_134,2026-06-17,1609312678,True,markcoleman@empresa.com
job_001040,empresa-dw-prod,logistics,hand_play_134,2026-06-11,2419864383,True,kenneth73@empresa.com
job_001041,empresa-dw-prod,logistics,hand_play_134,2026-06-07,1952148298,True,thomaspeck@empresa.com
job_001042,empresa-dw-prod,logistics,hand_play_134,2026-06-30,581442922,True,stephanie24@empresa.com
job_001043,empresa-dw-prod,logistics,hand_play_134,2026-06-11,1925647434,True,christopher07@empresa.com
job_001044,empresa-dw-prod,logistics,hand_play_134,2026-06-24,1323152726,True,evanvega@empresa.com
job_001045,empresa-dw-prod,logistics,hand_play_134,2026-06-03,514332289,True,dlewis@empresa.com
job_001046,empresa-dw-prod,logistics,hand_play_134,2026-06-02,1106330139,True,melissamoss@empresa.com
job_001047,empresa-dw-prod,logistics,hand_play_134,2026-06-09,2599536160,True,chanmichelle@empresa.com
job_001048,empresa-dw-prod,logistics,hand_play_134,2026-06-24,28617210506,False,ryantaylor@empresa.com
job_001050,empresa-dw-prod,logistics,himself_matter_135,2026-06-08,10670460,True,gina12@empresa.com
job_001051,empresa-dw-prod,logistics,himself_matter_135,2026-06-02,29993845,True,andersonkevin@empresa.com
job_001052,empresa-dw-prod,logistics,himself_matter_135,2026-06-30,16168404,True,connor27@empresa.com
job_001053,empresa-dw-prod,logistics,himself_matter_135,2026-06-01,9875843,True,vdavis@empresa.com
job_001054,empresa-dw-prod,logistics,himself_matter_135,2026-06-10,398753650,False,cmacias@empresa.com
job_001056,empresa-dw-prod,clinical_ops,can_business_136,2026-06-17,1250508903,True,jamesburton@empresa.com
job_001057,empresa-dw-prod,clinical_ops,can_business_136,2026-06-28,1440578860,True,johnsonwilliam@empresa.com
job_001058,empresa-dw-prod,clinical_ops,can_business_136,2026-06-28,1326323469,True,baileyhale@empresa.com
job_001059,empresa-dw-prod,clinical_ops,can_business_136,2026-06-26,591928419,True,williamspatricia@empresa.com
job_001060,empresa-dw-prod,clinical_ops,can_business_136,2026-06-15,1451712820,True,johnsdavid@empresa.com
job_001062,empresa-dw-prod,logistics,time_method_137,2026-06-14,50596788,True,hwaller@empresa.com
job_001064,empresa-dw-prod,marketing_analytics,man_media_138,2026-06-14,98023111,True,osmith@empresa.com
job_001065,empresa-dw-prod,marketing_analytics,man_media_138,2026-06-14,424628856,True,cynthiagardner@empresa.com
job_001067,empresa-dw-prod,finance_reporting,member_forget_139,2026-06-26,22394552,True,morenomary@empresa.com
job_001069,empresa-dw-prod,marketing_analytics,bed_charge_140,2026-06-08,671817102,True,baileyjason@empresa.com
job_001070,empresa-dw-prod,marketing_analytics,bed_charge_140,2026-06-28,207379550,True,jessicanelson@empresa.com
job_001071,empresa-dw-prod,marketing_analytics,bed_charge_140,2026-06-15,217785461,True,alexisadams@empresa.com
job_001073,empresa-dw-prod,growth,blue_so_141,2026-06-28,264383456329,False,gonzalezbrandon@empresa.com
job_001074,empresa-dw-prod,growth,blue_so_141,2026-06-22,5437312915,True,joseph50@empresa.com
job_001075,empresa-dw-prod,growth,blue_so_141,2026-06-12,10178545250,True,jstephens@empresa.com
job_001076,empresa-dw-prod,growth,blue_so_141,2026-06-25,244204534953,False,hannah46@empresa.com
job_001077,empresa-dw-prod,growth,blue_so_141,2026-06-28,21142702136,True,aflores@empresa.com
job_001078,empresa-dw-prod,growth,blue_so_141,2026-06-25,282800205516,False,ydudley@empresa.com
job_001079,empresa-dw-prod,growth,blue_so_141,2026-06-18,16253876234,True,zkeith@empresa.com
job_001080,empresa-dw-prod,growth,blue_so_141,2026-06-25,20263640055,True,rachaelreid@empresa.com
job_001081,empresa-dw-prod,growth,blue_so_141,2026-06-06,238786964889,False,cathyhouse@empresa.com
job_001082,empresa-dw-prod,growth,blue_so_141,2026-06-30,2466254932,True,heather63@empresa.com
job_001083,empresa-dw-prod,growth,blue_so_141,2026-06-10,328993170022,False,elizabethmiller@empresa.com
job_001084,empresa-dw-prod,growth,blue_so_141,2026-06-06,6248222208,True,kerrbrandon@empresa.com
job_001085,empresa-dw-prod,growth,blue_so_141,2026-06-01,262503902310,False,gail78@empresa.com
job_001086,empresa-dw-prod,growth,blue_so_141,2026-06-27,267074313187,False,stanley90@empresa.com
job_001087,empresa-dw-prod,growth,blue_so_141,2026-06-20,275364418940,False,efrancis@empresa.com
job_001088,empresa-dw-prod,growth,blue_so_141,2026-06-26,336060666823,False,brittany63@empresa.com
job_001089,empresa-dw-prod,growth,blue_so_141,2026-06-11,13688504054,True,ekelly@empresa.com
job_001090,empresa-dw-prod,growth,blue_so_141,2026-06-12,26894623873,True,rdaugherty@empresa.com
job_001091,empresa-dw-prod,growth,blue_so_141,2026-06-07,318087432655,False,charles83@empresa.com
job_001092,empresa-dw-prod,growth,blue_so_141,2026-07-01,238721857994,False,jose75@empresa.com
job_001093,empresa-dw-prod,growth,blue_so_141,2026-06-24,10734610398,True,jduncan@empresa.com
job_001094,empresa-dw-prod,growth,blue_so_141,2026-06-05,314720319624,False,hoallison@empresa.com
job_001095,empresa-dw-prod,growth,blue_so_141,2026-06-07,271341993485,False,allisonli@empresa.com
job_001096,empresa-dw-prod,growth,blue_so_141,2026-06-29,4348049916,True,emilyhernandez@empresa.com
job_001097,empresa-dw-prod,growth,blue_so_141,2026-06-05,12463771763,True,pthompson@empresa.com
job_001098,empresa-dw-prod,growth,blue_so_141,2026-06-21,291080229186,False,morrismichael@empresa.com
job_001099,empresa-dw-prod,growth,blue_so_141,2026-06-01,258046936370,False,jmartinez@empresa.com
job_001100,empresa-dw-prod,growth,blue_so_141,2026-06-30,15338608944,True,nicholas55@empresa.com
job_001101,empresa-dw-prod,growth,blue_so_141,2026-06-01,25300871776,True,shawn14@empresa.com
job_001102,empresa-dw-prod,growth,blue_so_141,2026-06-15,26214452308,True,croberts@empresa.com
job_001103,empresa-dw-prod,growth,blue_so_141,2026-06-29,7217821098,True,coletimothy@empresa.com
job_001104,empresa-dw-prod,growth,blue_so_141,2026-06-07,2035569811,True,katherinehernandez@empresa.com
job_001105,empresa-dw-prod,growth,blue_so_141,2026-06-23,248598705996,False,michaelmeyer@empresa.com
job_001106,empresa-dw-prod,growth,blue_so_141,2026-06-01,281012393704,False,cindymills@empresa.com
job_001107,empresa-dw-prod,growth,blue_so_141,2026-06-10,332734983501,False,jking@empresa.com
job_001108,empresa-dw-prod,growth,blue_so_141,2026-06-22,7989214721,True,aarongreen@empresa.com
job_001109,empresa-dw-prod,growth,blue_so_141,2026-06-23,4016187765,True,kristopherstephens@empresa.com
job_001110,empresa-dw-prod,growth,blue_so_141,2026-06-04,262915326373,False,jonathan47@empresa.com
job_001111,empresa-dw-prod,growth,blue_so_141,2026-06-01,20461623061,True,warrentrevor@empresa.com
job_001112,empresa-dw-prod,growth,blue_so_141,2026-06-27,16845711753,True,harrisrodney@empresa.com
job_001113,empresa-dw-prod,growth,blue_so_141,2026-06-09,244503300598,False,christine50@empresa.com
job_001114,empresa-dw-prod,growth,blue_so_141,2026-06-08,238074083501,False,cbennett@empresa.com
job_001115,empresa-dw-prod,growth,blue_so_141,2026-06-20,293110128811,False,tara69@empresa.com
job_001116,empresa-dw-prod,growth,blue_so_141,2026-06-08,334911653288,False,michael69@empresa.com
job_001117,empresa-dw-prod,growth,blue_so_141,2026-06-09,25030007456,True,sandylee@empresa.com
job_001118,empresa-dw-prod,growth,blue_so_141,2026-06-17,246749009548,False,bryan35@empresa.com
job_001119,empresa-dw-prod,growth,blue_so_141,2026-06-22,307252611231,False,millersean@empresa.com
job_001120,empresa-dw-prod,growth,blue_so_141,2026-06-26,310450919875,False,ffox@empresa.com
job_001121,empresa-dw-prod,growth,blue_so_141,2026-06-28,13367024195,True,rodriguezanna@empresa.com
job_001122,empresa-dw-prod,growth,blue_so_141,2026-06-21,2468175521,True,bhaynes@empresa.com
job_001123,empresa-dw-prod,growth,blue_so_141,2026-06-05,4391684464,True,lcooley@empresa.com
job_001124,empresa-dw-prod,growth,blue_so_141,2026-06-25,18692752530,True,gonzalestravis@empresa.com
job_001125,empresa-dw-prod,growth,blue_so_141,2026-06-23,23127297667,True,santiagojoy@empresa.com
job_001126,empresa-dw-prod,growth,blue_so_141,2026-06-29,5696202574,True,rweaver@empresa.com
job_001127,empresa-dw-prod,growth,blue_so_141,2026-06-10,9598475207,True,angela67@empresa.com
job_001128,empresa-dw-prod,growth,blue_so_141,2026-06-23,251167062561,False,davismelanie@empresa.com
job_001129,empresa-dw-prod,growth,blue_so_141,2026-06-28,3140968391,True,garciachristopher@empresa.com
job_001130,empresa-dw-prod,growth,blue_so_141,2026-06-23,16129814372,True,annebrown@empresa.com
job_001131,empresa-dw-prod,growth,blue_so_141,2026-06-24,266602735649,False,jenniferwebb@empresa.com
job_001132,empresa-dw-prod,growth,blue_so_141,2026-06-23,4987269599,True,piercejulie@empresa.com
job_001133,empresa-dw-prod,growth,blue_so_141,2026-06-01,291577187198,False,whitneymontoya@empresa.com
job_001134,empresa-dw-prod,growth,blue_so_141,2026-06-26,316501087708,False,lukelee@empresa.com
job_001135,empresa-dw-prod,growth,blue_so_141,2026-06-23,253455775335,False,lopezamber@empresa.com
job_001136,empresa-dw-prod,growth,blue_so_141,2026-06-10,261776832815,False,christopher64@empresa.com
job_001137,empresa-dw-prod,growth,blue_so_141,2026-06-06,313744852495,False,angela86@empresa.com
job_001138,empresa-dw-prod,growth,blue_so_141,2026-06-02,7367930761,True,parkerjohn@empresa.com
job_001139,empresa-dw-prod,growth,blue_so_141,2026-06-25,21023064955,True,ipham@empresa.com
job_001140,empresa-dw-prod,growth,blue_so_141,2026-06-04,301640522734,False,kevin20@empresa.com
job_001141,empresa-dw-prod,growth,blue_so_141,2026-06-16,237364489049,False,amandabrooks@empresa.com
job_001142,empresa-dw-prod,growth,blue_so_141,2026-06-28,22893373037,True,tdouglas@empresa.com
job_001143,empresa-dw-prod,growth,blue_so_141,2026-06-24,284520461577,False,michaelsolis@empresa.com
job_001144,empresa-dw-prod,growth,blue_so_141,2026-06-16,283239258306,False,stephenmann@empresa.com
job_001145,empresa-dw-prod,growth,blue_so_141,2026-06-09,277635903532,False,danielalan@empresa.com
job_001146,empresa-dw-prod,growth,blue_so_141,2026-06-16,254225058216,False,ortizannette@empresa.com
job_001147,empresa-dw-prod,growth,blue_so_141,2026-06-24,242756431315,False,austin37@empresa.com
job_001148,empresa-dw-prod,growth,blue_so_141,2026-06-25,273219737392,False,james39@empresa.com
job_001149,empresa-dw-prod,growth,blue_so_141,2026-06-16,270928693294,False,usullivan@empresa.com
job_001150,empresa-dw-prod,growth,blue_so_141,2026-06-30,259151850899,False,nharris@empresa.com
job_001151,empresa-dw-prod,growth,blue_so_141,2026-06-08,298569821574,False,whitemichele@empresa.com
job_001152,empresa-dw-prod,growth,blue_so_141,2026-06-01,11227175768,True,williamsmichelle@empresa.com
job_001153,empresa-dw-prod,growth,blue_so_141,2026-06-30,14994701874,True,olsentyler@empresa.com
job_001154,empresa-dw-prod,growth,blue_so_141,2026-06-24,288363052823,False,nielsenann@empresa.com
job_001155,empresa-dw-prod,growth,blue_so_141,2026-06-21,245024307946,False,tyronecraig@empresa.com
job_001156,empresa-dw-prod,growth,blue_so_141,2026-06-23,332543562803,False,laurie82@empresa.com
job_001157,empresa-dw-prod,growth,blue_so_141,2026-06-06,3576928803,True,kimberlyespinoza@empresa.com
job_001158,empresa-dw-prod,growth,blue_so_141,2026-06-17,4172560082,True,owensjames@empresa.com
job_001159,empresa-dw-prod,growth,blue_so_141,2026-06-23,10847318600,True,tapiarobert@empresa.com
